car_id,odometer,soc_real,soc_display,vehicle_speed,charge_status,key_status,xcord,ycord
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970304,37.838087
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970136,37.838259
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970184,37.838216
KMHC751HFJU014636,11672,93.5,99,2,0,1,126.970104,37.838304
KMHC751HFJU014636,11672,93.5,99,5,0,1,126.97024,37.838152
KMHC751HFJU014636,11672,93.5,99,8,0,1,126.970032,37.838388
KMHC751HFJU014636,11672,93.5,99,12,0,1,126.970048,37.838363
KMHC751HFJU014636,11672,93.5,99,15,0,1,126.969992,37.838419
KMHC751HFJU014636,11672,93.5,99,19,0,1,126.970008,37.838403
KMHC751HFJU014636,11672,93.5,99,23,0,1,126.970072,37.838335
KMHC751HFJU014636,11672,93.5,99,25,0,1,126.96996,37.838451
KMHC751HFJU014636,11672,93.5,99,29,0,1,126.969952,37.838456
KMHC751HFJU014636,11672,93.5,99,32,0,1,126.969967,37.838439
KMHC751HFJU014636,11672,93.5,99,35,0,1,126.969976,37.838428
KMHC751HFJU014636,11672,93.5,99,38,0,1,126.96996,37.838448
KMHC751HFJU014636,11672,93.5,99,41,0,1,126.969952,37.838459
KMHC751HFJU014636,11672,93.5,99,44,0,1,126.969928,37.838479
KMHC751HFJU014636,11672,93.5,99,46,0,1,126.969944,37.838464
KMHC751HFJU014636,11672,93.5,99,48,0,1,126.969776,37.838619
KMHC751HFJU014636,11672,93.5,99,49,0,1,126.969855,37.83854
KMHC751HFJU014636,11672,93.5,99,51,0,1,126.969815,37.838576
KMHC751HFJU014636,11672,93.5,99,52,0,1,126.969896,37.838504
KMHC751HFJU014636,11672,93.5,99,53,0,1,126.969728,37.838667
KMHC751HFJU014636,11672,93.5,99,54,0,1,126.96956,37.838859
KMHC751HFJU014636,11672,93.5,99,55,0,1,126.96968,37.838728
KMHC751HFJU014636,11672,93.5,99,56,0,1,126.969616,37.838788
KMHC751HFJU014636,11672,93.5,99,57,0,1,126.969488,37.838935
KMHC751HFJU014636,11672,93.5,99,58,0,1,126.969336,37.839103
KMHC751HFJU014636,11672,93.5,99,59,0,1,126.969416,37.839016
KMHC751HFJU014636,11672,93.5,99,59,0,1,126.968608,37.839875
KMHC751HFJU014636,11672,93.5,99,61,0,1,126.968504,37.839979
KMHC751HFJU014636,11672,93.5,99,62,0,1,126.968992,37.839467
KMHC751HFJU014636,11672,93.5,99,63,0,1,126.968808,37.839663
KMHC751HFJU014636,11672,93.5,99,63,0,1,126.968712,37.839767
KMHC751HFJU014636,11672,93.5,99,62,0,1,126.968903,37.839564
